A dress (also known as a frock or a gown) is a garment traditionally worn by women or girls consisting of a skirt with an attached bodice (or a matching bodice giving the effect of a one-piece garment).	Clothing (also known as clothes, apparel, and attire) are items worn on the body.
A refrigerator, colloquially fridge, is a commercial and home appliance consisting of a thermally insulated compartment and a heat pump (mechanical, electronic or chemical) that transfers heat from its inside to its external environment so that its inside is cooled to a temperature below the room temperature.	A home appliance, also referred to as a domestic appliance, an electric appliance or a household appliance,[1] is a machine which assists in household functions[2] such as cooking, cleaning and food preservation.
Gasoline (American English and Canadian English; /ˈɡæsəliːn/) or petrol (British English and Australian English; /ˈpɛtrəl/) (see Etymology for naming differences and geographic usage) is a transparent, petroleum-derived flammable liquid that is used primarily as a fuel in most spark-ignited internal combustion engines (also known as petrol engines).	A fuel is any material that can be made to react with other substances so that it releases energy as thermal energy or to be used for work.
The grapefruit (Citrus × paradisi) is a subtropical citrus tree known for its relatively large, sour to semi-sweet, somewhat bitter fruit.	In botany, a fruit is the seed-bearing structure in flowering plants that is formed from the ovary after flowering.
A hairnet, or sometimes simply a net or caul, is a small, often elasticised, fine net worn over long hair to hold it in place.	Headgear, headwear, or headdress is the name given to any element of clothing which is worn on one's head, including hats, helmets, turbans and many other types.
A hairpin or hair pin is a long device used to hold a person's hair in place.	In fashion, an accessory is an item used to contribute, in a secondary manner, to an individual's outfit.
A hamburger, or simply burger, is a food consisting of fillings —usually a patty of ground meat, typically beef—placed inside a sliced bun or bread roll.	Food is any substance consumed to provide nutritional support for an organism.
A jacket is a garment for the upper body, usually extending below the hips.	Clothing (also known as clothes, apparel, and attire) are items worn on the body.
Jeans are a type of pants or trousers made from denim or dungaree cloth.	Trousers (British English), slacks, or pants are an item of clothing that may have originated in Central Asia, worn from the waist to anywhere between the knees and the ankles, covering both legs separately (rather than with cloth extending across both legs as in robes, skirts, and dresses).
A juicer, also known as a juice extractor, is a tool used to extract juice from fruits, herbs, leafy greens and other types of vegetables in a process called juicing.	A food processor is a kitchen appliance used to facilitate repetitive tasks in the preparation of food.
The lemon (Citrus limon) is a species of small evergreen trees in the flowering plant family Rutaceae, native to Asia, primarily Northeast India (Assam), Northern Myanmar or China.	In botany, a fruit is the seed-bearing structure in flowering plants that is formed from the ovary after flowering.
Lotion is a low-viscosity topical preparation intended for application to the skin.	Personal care or toiletries are consumer products used in personal hygiene, personal grooming or for beautification.
Mascara is a cosmetic commonly used to enhance the upper and lower eyelashes.	Cosmetics are constituted mixtures of chemical compounds derived from either natural sources, or synthetically created ones.
A necklace is an article of jewellery that is worn around the neck.	Jewellery or jewelry consists of decorative items worn for personal adornment, such as brooches, rings, necklaces, earrings, pendants, bracelets, and cufflinks.
A notebook (also known as a notepad, writing pad, drawing pad, or legal pad) is a book or stack of paper pages that are often ruled and used for purposes such as note-taking, journaling or other writing, drawing, or scrapbooking.	Stationery refers to commercially manufactured writing materials, including cut paper, envelopes, writing implements, continuous form paper, and other office supplies.
A notebook (also known as a notepad, writing pad, drawing pad, or legal pad) is a book or stack of paper pages that are often ruled and used for purposes such as note-taking, journaling or other writing, drawing, or scrapbooking.	Stationery refers to commercially manufactured writing materials, including cut paper, envelopes, writing implements, continuous form paper, and other office supplies.
Pastry is baked food made with a dough of flour, water and shortening (solid fats, including butter or lard) that may be savoury or sweetened.	Baking is a method of preparing food that uses dry heat, typically in an oven, but can also be done in hot ashes, or on hot stones.
The peach (Prunus persica) is a deciduous tree first domesticated and cultivated in Zhejiang province of Eastern China.	In botany, a fruit is the seed-bearing structure in flowering plants that is formed from the ovary after flowering.
Perfume (UK: /ˈpɜːfjuːm/, US: /pərˈfjuːm/; French: parfum) is a mixture of fragrant essential oils or aroma compounds (fragrances), fixatives and solvents, usually in liquid form, used to give the human body, animals, food, objects, and living-spaces an agreeable scent.	Personal care or toiletries are consumer products used in personal hygiene, personal grooming or for beautification.
A photograph (also known as a photo, image, or picture) is an image created by light falling on a photosensitive surface, usually photographic film or an electronic image sensor, such as a CCD or a CMOS chip.	An image (from Latin: imago) is an artifact, such as a photograph or other two-dimensional picture, that resembles a subject—usually a physical object—and thus provides a depiction of it.
A pie is a baked dish which is usually made of a pastry dough casing that contains a filling of various sweet or savoury ingredients.	Baking is a method of preparing food that uses dry heat, typically in an oven, but can also be done in hot ashes, or on hot stones.
A plum is a fruit of some species in Prunus subg. Prunus.	In botany, a fruit is the seed-bearing structure in flowering plants that is formed from the ovary after flowering.
A postcard or post card is a piece of thick paper or thin cardboard, typically rectangular, intended for writing and mailing without an envelope.	Stationery refers to commercially manufactured writing materials, including cut paper, envelopes, writing implements, continuous form paper, and other office supplies.
A shelf (pl. shelves)[1] is a flat, horizontal plane used for items that are displayed or stored in a home, business, store, or elsewhere.	Furniture refers to movable objects intended to support various human activities such as seating (e.g., stools, chairs, and sofas), eating (tables), storing items, eating and/or working with an item, and sleeping (e.g., beds and hammocks).
A shirt is a cloth garment for the upper body (from the neck to the waist).	Clothing (also known as clothes, apparel, and attire) are items worn on the body.
A sidewalk (North American English),[1] pavement (British English),[2] footpath (Oceanian English), or footway, is a path along the side of a street, highway, terminals.	Infrastructure is the set of facilities and systems that serve a country, city, or other area,[1] and encompasses the services and facilities necessary for its economy, households and firms to function.
A skirt is the lower part of a dress or a separate outer garment that covers a person from the waist downwards.	Clothing (also known as clothes, apparel, and attire) are items worn on the body.
A couch, also known as a sofa, settee, or chesterfield, is a cushioned item of furniture for seating multiple people (although it is not uncommon for a single person to use a couch).	Furniture refers to movable objects intended to support various human activities such as seating (e.g., stools, chairs, and sofas), eating (tables), storing items, eating and/or working with an item, and sleeping (e.g., beds and hammocks).
A stapler is a mechanical device that joins pages of paper or similar material by driving a thin metal staple through the sheets and folding the ends.	Office supplies are consumables and equipment regularly used in offices by businesses and other organizations, by individuals engaged in written communications, recordkeeping or bookkeeping, janitorial and cleaning, and for storage of supplies or data.
Sunscreen, also known as sunblock or sun cream, is a photoprotective topical product for the skin that mainly absorbs, or to a much lesser extent reflects, some of the sun's ultraviolet (UV) radiation and thus helps protect against sunburn and most importantly prevent skin cancer.	Lotion is a low-viscosity topical preparation intended for application to the skin.
A sweater (North American English) or pullover, also called a jumper (British English and Australian English),[1] is a piece of clothing, typically with long sleeves, made of knitted or crocheted material, that covers the upper part of the body.	Clothing (also known as clothes, apparel, and attire) are items worn on the body.
A toaster is a small electric appliance designed to expose various types of sliced bread to radiant heat, browning the bread so it becomes toast.	A home appliance, also referred to as a domestic appliance, an electric appliance or a household appliance,[1] is a machine which assists in household functions[2] such as cooking, cleaning and food preservation.
A toothbrush is an oral hygiene tool used to clean the teeth, gums, and tongue.	Personal care or toiletries are consumer products used in personal hygiene, personal grooming or for beautification.
A tub is an open-top circular or oblong container.	A container is any receptacle or enclosure for holding a product used in storage, packaging, and transportation, including shipping.
Television, sometimes shortened to TV, is a telecommunication medium for transmitting moving images and sound.	A home appliance, also referred to as a domestic appliance, an electric appliance or a household appliance,[1] is a machine which assists in household functions[2] such as cooking, cleaning and food preservation.
A vase (/veɪsˌ/ or /vɑːz/) is an open container.	A container is any receptacle or enclosure for holding a product used in storage, packaging, and transportation, including shipping.
Wristbands are encircling strips worn on the wrist or lower forearm.	Clothing (also known as clothes, apparel, and attire) are items worn on the body.
